Tanggal,Interval Mulai,Interval Selesai,t (interval),count,durasi aktif,lag1,lag2,lag3,lag4,lag5,lag6,avg30,avg60,delta1,label
2026-05-19 00:00:00,2026-05-19 20:50:03,2026-05-19 20:59:40,764,0,0,0,9,0,0,0,0,3,1.5,0,rendah
2026-05-19 00:00:00,2026-05-19 21:00:04,2026-05-19 21:09:40,765,0,0,0,0,9,0,0,0,0,1.5,0,rendah
2026-05-19 00:00:00,2026-05-19 21:09:59,2026-05-19 21:19:40,766,0,0,0,0,0,9,0,0,0,1.5,0,rendah
2026-05-19 00:00:00,2026-05-19 21:20:00,2026-05-19 21:29:40,767,0,0,0,0,0,0,9,0,0,1.5,0,rendah
2026-05-19 00:00:00,2026-05-19 21:29:59,2026-05-19 21:39:40,768,1,8.6,0,0,0,0,0,9,0.333,0.167,1,sedang
2026-05-19 00:00:00,2026-05-19 21:40:05,2026-05-19 21:49:40,769,0,0,1,0,0,0,0,0,0.333,0.167,-1,rendah
2026-05-19 00:00:00,2026-05-19 21:49:58,2026-05-19 21:59:40,770,0,0,0,1,0,0,0,0,0.333,0.167,0,rendah
2026-05-19 00:00:00,2026-05-19 22:00:03,2026-05-19 22:09:40,771,0,0,0,0,1,0,0,0,0,0.167,0,rendah
2026-05-19 00:00:00,2026-05-19 22:10:02,2026-05-19 22:19:40,772,7,59.9,0,0,0,1,0,0,2.333,1.333,7,tinggi
2026-05-19 00:00:00,2026-05-19 22:20:00,2026-05-19 22:29:40,773,11,94.2,7,0,0,0,1,0,6,3.167,4,tinggi
2026-05-19 00:00:00,2026-05-19 22:29:59,2026-05-19 22:39:40,774,0,0,11,7,0,0,0,1,6,3,-11,rendah
2026-05-19 00:00:00,2026-05-19 22:40:01,2026-05-19 22:49:40,775,3,25.7,0,11,7,0,0,0,4.667,3.5,3,sedang
2026-05-19 00:00:00,2026-05-19 22:50:00,2026-05-19 22:59:40,776,1,8.5,3,0,11,7,0,0,1.333,3.667,-2,sedang
2026-05-19 00:00:00,2026-05-19 22:59:58,2026-05-19 23:09:40,777,0,0,1,3,0,11,7,0,1.333,3.667,-1,rendah
2026-05-19 00:00:00,2026-05-19 23:09:59,2026-05-19 23:19:40,778,0,0,0,1,3,0,11,7,0.333,2.5,0,rendah
2026-05-19 00:00:00,2026-05-19 23:20:03,2026-05-19 23:29:40,779,0,0,0,0,1,3,0,11,0,0.667,0,rendah
2026-05-19 00:00:00,2026-05-19 23:30:00,2026-05-19 23:39:40,780,1,8.5,0,0,0,1,3,0,0.333,0.833,1,sedang
2026-05-19 00:00:00,2026-05-19 23:39:59,2026-05-19 23:49:40,781,9,68.801,1,0,0,0,1,3,3.333,1.833,8,tinggi
2026-05-19 00:00:00,2026-05-19 23:50:06,2026-05-19 23:59:41,782,8,68.3,9,1,0,0,0,1,6,3,-1,tinggi
2026-05-20 00:00:00,2026-05-20 00:00:03,2026-05-20 00:09:41,783,21,179.5,8,9,1,0,0,0,12.667,6.5,13,tinggi
2026-05-20 00:00:00,2026-05-20 00:10:05,2026-05-20 00:19:41,784,30,255.5,21,8,9,1,0,0,19.667,11.5,9,tinggi
2026-05-20 00:00:00,2026-05-20 00:19:59,2026-05-20 00:29:41,785,20,166.3,30,21,8,9,1,0,23.667,14.833,-10,tinggi
2026-05-20 00:00:00,2026-05-20 00:30:00,2026-05-20 00:39:41,786,0,0,20,30,21,8,9,1,16.667,14.667,-20,rendah
2026-05-20 00:00:00,2026-05-20 00:40:02,2026-05-20 00:49:41,787,0,0,0,20,30,21,8,9,6.667,13.167,0,rendah
2026-05-20 00:00:00,2026-05-20 00:49:59,2026-05-20 00:59:41,788,0,0,0,0,20,30,21,8,0,11.833,0,rendah
2026-05-20 00:00:00,2026-05-20 01:00:01,2026-05-20 01:09:41,789,1,8.6,0,0,0,20,30,21,0.333,8.5,1,sedang
2026-05-20 00:00:00,2026-05-20 01:10:01,2026-05-20 01:19:41,790,13,139.161,1,0,0,0,20,30,4.667,5.667,12,tinggi
2026-05-20 00:00:00,2026-05-20 01:19:59,2026-05-20 01:29:41,791,24,204.601,13,1,0,0,0,20,12.667,6.333,11,tinggi
2026-05-20 00:00:00,2026-05-20 01:30:03,2026-05-20 01:39:41,792,16,132.5,24,13,1,0,0,0,17.667,9,-8,tinggi
2026-05-20 00:00:00,2026-05-20 01:39:59,2026-05-20 01:49:41,793,0,0,16,24,13,1,0,0,13.333,9,-16,rendah
2026-05-20 00:00:00,2026-05-20 01:49:59,2026-05-20 01:59:41,794,0,0,0,16,24,13,1,0,5.333,9,0,rendah
2026-05-20 00:00:00,2026-05-20 01:59:59,2026-05-20 02:09:41,795,0,0,0,0,16,24,13,1,0,8.833,0,rendah
2026-05-20 00:00:00,2026-05-20 02:09:59,2026-05-20 02:19:41,796,0,0,0,0,0,16,24,13,0,6.667,0,rendah
2026-05-20 00:00:00,2026-05-20 02:19:59,2026-05-20 02:29:41,797,0,0,0,0,0,0,16,24,0,2.667,0,rendah
2026-05-20 00:00:00,2026-05-20 02:29:57,2026-05-20 02:39:41,798,10,85.3,0,0,0,0,0,16,3.333,1.667,10,tinggi
2026-05-20 00:00:00,2026-05-20 02:39:59,2026-05-20 02:49:41,799,0,0,10,0,0,0,0,0,3.333,1.667,-10,rendah
2026-05-20 00:00:00,2026-05-20 02:50:03,2026-05-20 02:59:41,800,17,144.702,0,10,0,0,0,0,9,4.5,17,tinggi
2026-05-20 00:00:00,2026-05-20 03:00:02,2026-05-20 03:09:41,801,29,246.6,17,0,10,0,0,0,15.333,9.333,12,tinggi
2026-05-20 00:00:00,2026-05-20 03:10:01,2026-05-20 03:19:42,802,25,241.567,29,17,0,10,0,0,23.667,13.5,-4,tinggi
2026-05-20 00:00:00,2026-05-20 03:19:59,2026-05-20 03:29:42,803,31,255,25,29,17,0,10,0,28.333,18.667,6,tinggi
2026-05-20 00:00:00,2026-05-20 03:29:59,2026-05-20 03:39:42,804,1,8.5,31,25,29,17,0,10,19,17.167,-30,sedang
2026-05-20 00:00:00,2026-05-20 03:39:59,2026-05-20 03:49:42,805,0,0,1,31,25,29,17,0,10.667,17.167,-1,rendah
2026-05-20 00:00:00,2026-05-20 03:50:02,2026-05-20 03:59:42,806,0,0,0,1,31,25,29,17,0.333,14.333,0,rendah
2026-05-20 00:00:00,2026-05-20 03:59:59,2026-05-20 04:09:42,807,0,0,0,0,1,31,25,29,0,9.5,0,rendah
2026-05-20 00:00:00,2026-05-20 04:10:00,2026-05-20 04:19:42,808,1,8.601,0,0,0,1,31,25,0.333,5.5,1,sedang
2026-05-20 00:00:00,2026-05-20 04:20:00,2026-05-20 04:29:42,809,0,0,1,0,0,0,1,31,0.333,0.333,-1,rendah
2026-05-20 00:00:00,2026-05-20 04:30:01,2026-05-20 04:39:42,810,0,0,0,1,0,0,0,1,0.333,0.167,0,rendah
2026-05-20 00:00:00,2026-05-20 04:40:01,2026-05-20 04:49:42,811,0,0,0,0,1,0,0,0,0,0.167,0,rendah
2026-05-20 00:00:00,2026-05-20 04:49:58,2026-05-20 04:59:42,812,0,0,0,0,0,1,0,0,0,0.167,0,rendah
2026-05-20 00:00:00,2026-05-20 05:00:03,2026-05-20 05:09:42,813,0,0,0,0,0,0,1,0,0,0.167,0,rendah
2026-05-20 00:00:00,2026-05-20 05:10:00,2026-05-20 05:19:42,814,1,8.5,0,0,0,0,0,1,0.333,0.167,1,sedang
2026-05-20 00:00:00,2026-05-20 05:20:00,2026-05-20 05:29:42,815,1,8.5,1,0,0,0,0,0,0.667,0.333,0,sedang
2026-05-20 00:00:00,2026-05-20 05:29:59,2026-05-20 05:39:42,816,6,51.3,1,1,0,0,0,0,2.667,1.333,5,tinggi
2026-05-20 00:00:00,2026-05-20 05:40:00,2026-05-20 05:49:42,817,1,8.6,6,1,1,0,0,0,2.667,1.5,-5,sedang
2026-05-20 00:00:00,2026-05-20 05:50:01,2026-05-20 05:59:43,818,0,0,1,6,1,1,0,0,2.333,1.5,-1,rendah
2026-05-20 00:00:00,2026-05-20 06:00:04,2026-05-20 06:09:43,819,0,0,0,1,6,1,1,0,0.333,1.5,0,rendah
2026-05-20 00:00:00,2026-05-20 06:09:59,2026-05-20 06:19:43,820,0,0,0,0,1,6,1,1,0,1.333,0,rendah
2026-05-20 00:00:00,2026-05-20 06:20:01,2026-05-20 06:29:43,821,0,0,0,0,0,1,6,1,0,1.167,0,rendah
2026-05-20 00:00:00,2026-05-20 06:30:00,2026-05-20 06:39:43,822,0,0,0,0,0,0,1,6,0,0.167,0,rendah
2026-05-20 00:00:00,2026-05-20 06:40:04,2026-05-20 06:49:43,823,0,0,0,0,0,0,0,1,0,0,0,rendah
2026-05-20 00:00:00,2026-05-20 06:50:02,2026-05-20 06:59:43,824,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-20 00:00:00,2026-05-20 07:00:02,2026-05-20 07:09:43,825,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-20 00:00:00,2026-05-20 07:10:00,2026-05-20 07:19:43,826,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-20 00:00:00,2026-05-20 07:20:02,2026-05-20 07:29:43,827,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-20 00:00:00,2026-05-20 07:30:03,2026-05-20 07:39:43,828,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-20 00:00:00,2026-05-20 07:40:01,2026-05-20 07:49:43,829,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-20 00:00:00,2026-05-20 07:50:03,2026-05-20 07:59:43,830,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-20 00:00:00,2026-05-20 08:00:00,2026-05-20 08:09:43,831,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-20 00:00:00,2026-05-20 08:10:01,2026-05-20 08:19:43,832,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-20 00:00:00,2026-05-20 08:20:01,2026-05-20 08:29:43,833,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-20 00:00:00,2026-05-20 08:30:01,2026-05-20 08:39:43,834,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-20 00:00:00,2026-05-20 08:40:01,2026-05-20 08:49:43,835,14,183.001,0,0,0,0,0,0,4.667,2.333,14,tinggi
2026-05-20 00:00:00,2026-05-20 08:50:05,2026-05-20 08:59:43,836,40,226.8,14,0,0,0,0,0,18,9,26,tinggi
2026-05-20 00:00:00,2026-05-20 09:23:29,2026-05-20 09:33:29,837,6,51.701,40,14,0,0,0,0,20,10,-34,tinggi
2026-05-20 00:00:00,2026-05-20 09:33:44,2026-05-20 09:43:29,838,13,111.801,6,40,14,0,0,0,19.667,12.167,7,tinggi
2026-05-20 00:00:00,2026-05-20 09:43:38,2026-05-20 09:53:28,839,3,25.8,13,6,40,14,0,0,7.333,12.667,-10,sedang
2026-05-20 00:00:00,2026-05-20 09:53:39,2026-05-20 10:03:29,840,2,17.2,3,13,6,40,14,0,6,13,-1,sedang
2026-05-20 00:00:00,2026-05-20 10:03:35,2026-05-20 10:13:29,841,0,0,2,3,13,6,40,14,1.667,10.667,-2,rendah
2026-05-20 00:00:00,2026-05-20 10:13:37,2026-05-20 10:23:29,842,0,0,0,2,3,13,6,40,0.667,4,0,rendah
2026-05-20 00:00:00,2026-05-20 10:23:38,2026-05-20 10:33:29,843,0,0,0,0,2,3,13,6,0,3,0,rendah
2026-05-20 00:00:00,2026-05-20 10:33:38,2026-05-20 10:43:29,844,0,0,0,0,0,2,3,13,0,0.833,0,rendah
2026-05-20 00:00:00,2026-05-20 10:43:37,2026-05-20 10:53:29,845,1,8.6,0,0,0,0,2,3,0.333,0.5,1,sedang
2026-05-20 00:00:00,2026-05-20 10:53:35,2026-05-20 11:03:29,846,0,0,1,0,0,0,0,2,0.333,0.167,-1,rendah
2026-05-20 00:00:00,2026-05-20 11:03:38,2026-05-20 11:13:29,847,0,0,0,1,0,0,0,0,0.333,0.167,0,rendah
2026-05-20 00:00:00,2026-05-20 11:13:37,2026-05-20 11:23:29,848,0,0,0,0,1,0,0,0,0,0.167,0,rendah
2026-05-20 00:00:00,2026-05-20 11:23:41,2026-05-20 11:33:29,849,0,0,0,0,0,1,0,0,0,0.167,0,rendah
2026-05-20 00:00:00,2026-05-20 11:33:36,2026-05-20 11:43:29,850,0,0,0,0,0,0,1,0,0,0.167,0,rendah
2026-05-20 00:00:00,2026-05-20 11:43:38,2026-05-20 11:53:29,851,0,0,0,0,0,0,0,1,0,0,0,rendah
2026-05-20 00:00:00,2026-05-20 11:53:38,2026-05-20 12:03:29,852,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-20 00:00:00,2026-05-20 12:03:37,2026-05-20 12:13:29,853,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-20 00:00:00,2026-05-20 12:13:37,2026-05-20 12:23:29,854,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-20 00:00:00,2026-05-20 12:23:38,2026-05-20 12:33:29,855,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-20 00:00:00,2026-05-20 12:33:40,2026-05-20 12:43:29,856,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-20 00:00:00,2026-05-20 12:43:36,2026-05-20 12:53:29,857,1,8.6,0,0,0,0,0,0,0.333,0.167,1,sedang
2026-05-20 00:00:00,2026-05-20 12:53:37,2026-05-20 13:03:30,858,9,77.302,1,0,0,0,0,0,3.333,1.667,8,tinggi
2026-05-20 00:00:00,2026-05-20 13:03:37,2026-05-20 13:13:30,859,3,19.3,9,1,0,0,0,0,4.333,2.167,-6,sedang
2026-05-20 00:00:00,2026-05-20 13:13:37,2026-05-20 13:23:30,860,0,0,3,9,1,0,0,0,4,2.167,-3,rendah
2026-05-20 00:00:00,2026-05-20 13:23:36,2026-05-20 13:33:30,861,0,0,0,3,9,1,0,0,1,2.167,0,rendah
2026-05-20 00:00:00,2026-05-20 13:33:37,2026-05-20 13:43:30,862,0,0,0,0,3,9,1,0,0,2.167,0,rendah
2026-05-20 00:00:00,2026-05-20 13:43:38,2026-05-20 13:53:30,863,0,0,0,0,0,3,9,1,0,2,0,rendah
2026-05-20 00:00:00,2026-05-20 13:53:37,2026-05-20 14:03:30,864,0,0,0,0,0,0,3,9,0,0.5,0,rendah
2026-05-20 00:00:00,2026-05-20 14:03:37,2026-05-20 14:13:30,865,0,0,0,0,0,0,0,3,0,0,0,rendah
2026-05-20 00:00:00,2026-05-20 14:13:39,2026-05-20 14:23:30,866,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-20 00:00:00,2026-05-20 14:23:40,2026-05-20 14:33:30,867,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-20 00:00:00,2026-05-20 14:33:38,2026-05-20 14:43:30,868,8,68.901,0,0,0,0,0,0,2.667,1.333,8,tinggi
2026-05-20 00:00:00,2026-05-20 14:43:37,2026-05-20 14:53:30,869,1,8.6,8,0,0,0,0,0,3,1.5,-7,sedang
2026-05-20 00:00:00,2026-05-20 14:53:38,2026-05-20 15:03:30,870,1,8.6,1,8,0,0,0,0,3.333,1.667,0,sedang
2026-05-20 00:00:00,2026-05-20 15:03:37,2026-05-20 15:13:30,871,0,0,1,1,8,0,0,0,0.667,1.667,-1,rendah
2026-05-20 00:00:00,2026-05-20 15:13:37,2026-05-20 15:23:30,872,0,0,0,1,1,8,0,0,0.333,1.667,0,rendah
2026-05-20 00:00:00,2026-05-20 15:23:37,2026-05-20 15:33:30,873,0,0,0,0,1,1,8,0,0,1.667,0,rendah
2026-05-20 00:00:00,2026-05-20 15:33:37,2026-05-20 15:43:30,874,4,34.3,0,0,0,1,1,8,1.333,1,4,sedang
2026-05-20 00:00:00,2026-05-20 15:43:37,2026-05-20 15:53:30,875,0,0,4,0,0,0,1,1,1.333,0.833,-4,rendah
2026-05-20 00:00:00,2026-05-20 15:53:39,2026-05-20 16:03:30,876,0,0,0,4,0,0,0,1,1.333,0.667,0,rendah
2026-05-20 00:00:00,2026-05-20 16:03:38,2026-05-20 16:13:31,877,0,0,0,0,4,0,0,0,0,0.667,0,rendah
2026-05-20 00:00:00,2026-05-20 16:13:38,2026-05-20 16:23:31,878,4,34.2,0,0,0,4,0,0,1.333,1.333,4,sedang
2026-05-20 00:00:00,2026-05-20 16:23:38,2026-05-20 16:33:31,879,7,59.801,4,0,0,0,4,0,3.667,2.5,3,tinggi
2026-05-20 00:00:00,2026-05-20 16:33:39,2026-05-20 16:43:31,880,16,137.301,7,4,0,0,0,4,9,4.5,9,tinggi
2026-05-20 00:00:00,2026-05-20 16:43:37,2026-05-20 16:53:31,881,11,92.103,16,7,4,0,0,0,11.333,6.333,-5,tinggi
2026-05-20 00:00:00,2026-05-20 16:53:38,2026-05-20 17:03:31,882,4,34.401,11,16,7,4,0,0,10.333,7,-7,sedang
2026-05-20 00:00:00,2026-05-20 17:03:40,2026-05-20 17:13:31,883,0,0,4,11,16,7,4,0,5,7,-4,rendah
2026-05-20 00:00:00,2026-05-20 17:13:37,2026-05-20 17:23:31,884,0,0,0,4,11,16,7,4,1.333,6.333,0,rendah
2026-05-20 00:00:00,2026-05-20 17:23:39,2026-05-20 17:33:31,885,0,0,0,0,4,11,16,7,0,5.167,0,rendah
2026-05-20 00:00:00,2026-05-20 17:33:39,2026-05-20 17:43:31,886,0,0,0,0,0,4,11,16,0,2.5,0,rendah
2026-05-20 00:00:00,2026-05-20 17:43:39,2026-05-20 17:53:31,887,0,0,0,0,0,0,4,11,0,0.667,0,rendah
2026-05-20 00:00:00,2026-05-20 17:53:45,2026-05-20 18:03:31,888,0,0,0,0,0,0,0,4,0,0,0,rendah
2026-05-20 00:00:00,2026-05-20 18:03:37,2026-05-20 18:13:31,889,5,42.801,0,0,0,0,0,0,1.667,0.833,5,tinggi
2026-05-20 00:00:00,2026-05-20 18:13:38,2026-05-20 18:23:31,890,12,102.801,5,0,0,0,0,0,5.667,2.833,7,tinggi
2026-05-20 00:00:00,2026-05-20 18:23:39,2026-05-20 18:33:31,891,1,8.6,12,5,0,0,0,0,6,3,-11,sedang
2026-05-20 00:00:00,2026-05-20 18:33:40,2026-05-20 18:43:31,892,1,8.6,1,12,5,0,0,0,4.667,3.167,0,sedang
2026-05-20 00:00:00,2026-05-20 18:43:40,2026-05-20 18:53:31,893,0,0,1,1,12,5,0,0,0.667,3.167,-1,rendah
2026-05-20 00:00:00,2026-05-20 18:53:38,2026-05-20 19:03:31,894,0,0,0,1,1,12,5,0,0.333,3.167,0,rendah
2026-05-20 00:00:00,2026-05-20 19:03:40,2026-05-20 19:13:31,895,0,0,0,0,1,1,12,5,0,2.333,0,rendah
2026-05-20 00:00:00,2026-05-20 19:13:39,2026-05-20 19:23:31,896,13,111.404,0,0,0,1,1,12,4.333,2.5,13,tinggi
2026-05-20 00:00:00,2026-05-20 19:23:39,2026-05-20 19:33:31,897,9,77.401,13,0,0,0,1,1,7.333,3.833,-4,tinggi
2026-05-20 00:00:00,2026-05-20 19:33:38,2026-05-20 19:43:31,898,15,128.202,9,13,0,0,0,1,12.333,6.167,6,tinggi
2026-05-20 00:00:00,2026-05-20 19:43:40,2026-05-20 19:53:31,899,0,0,15,9,13,0,0,0,8,6.167,-15,rendah
2026-05-20 00:00:00,2026-05-20 19:53:38,2026-05-20 20:03:32,900,0,0,0,15,9,13,0,0,5,6.167,0,rendah
2026-05-20 00:00:00,2026-05-20 20:03:38,2026-05-20 20:13:32,901,0,0,0,0,15,9,13,0,0,6.167,0,rendah
2026-05-20 00:00:00,2026-05-20 20:13:41,2026-05-20 20:23:31,902,0,0,0,0,0,15,9,13,0,4,0,rendah
2026-05-20 00:00:00,2026-05-20 20:23:37,2026-05-20 20:33:31,903,0,0,0,0,0,0,15,9,0,2.5,0,rendah
2026-05-20 00:00:00,2026-05-20 20:33:38,2026-05-20 20:43:31,904,0,0,0,0,0,0,0,15,0,0,0,rendah
2026-05-20 00:00:00,2026-05-20 20:43:39,2026-05-20 20:53:32,905,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-20 00:00:00,2026-05-20 20:53:40,2026-05-20 21:03:32,906,3,25.601,0,0,0,0,0,0,1,0.5,3,sedang
2026-05-20 00:00:00,2026-05-20 21:03:38,2026-05-20 21:13:32,907,18,154.201,3,0,0,0,0,0,7,3.5,15,tinggi
2026-05-20 00:00:00,2026-05-20 21:13:41,2026-05-20 21:23:32,908,12,116.543,18,3,0,0,0,0,11,5.5,-6,tinggi
2026-05-20 00:00:00,2026-05-20 21:23:45,2026-05-20 21:33:32,909,12,102.802,12,18,3,0,0,0,14,7.5,0,tinggi
2026-05-20 00:00:00,2026-05-20 21:33:41,2026-05-20 21:43:32,910,32,273.101,12,12,18,3,0,0,18.667,12.833,20,tinggi
2026-05-20 00:00:00,2026-05-20 21:43:40,2026-05-20 21:53:32,911,17,140.1,32,12,12,18,3,0,20.333,15.667,-15,tinggi
2026-05-20 00:00:00,2026-05-20 21:53:38,2026-05-20 22:03:32,912,13,110.804,17,32,12,12,18,3,20.667,17.333,-4,tinggi
2026-05-20 00:00:00,2026-05-20 22:03:41,2026-05-20 22:13:32,913,2,34.452,13,17,32,12,12,18,10.667,14.667,-11,sedang
2026-05-20 00:00:00,2026-05-20 22:13:38,2026-05-20 22:23:32,914,0,0,2,13,17,32,12,12,5,12.667,-2,rendah
2026-05-20 00:00:00,2026-05-20 22:23:39,2026-05-20 22:33:32,915,0,0,0,2,13,17,32,12,0.667,10.667,0,rendah
2026-05-20 00:00:00,2026-05-20 22:33:38,2026-05-20 22:43:32,916,0,0,0,0,2,13,17,32,0,5.333,0,rendah
2026-05-20 00:00:00,2026-05-20 22:43:39,2026-05-20 22:53:32,917,0,0,0,0,0,2,13,17,0,2.5,0,rendah
2026-05-20 00:00:00,2026-05-20 22:53:42,2026-05-20 23:03:32,918,1,8.6,0,0,0,0,2,13,0.333,0.5,1,sedang
2026-05-20 00:00:00,2026-05-20 23:03:42,2026-05-20 23:13:32,919,0,0,1,0,0,0,0,2,0.333,0.167,-1,rendah
2026-05-20 00:00:00,2026-05-20 23:13:39,2026-05-20 23:23:32,920,15,128.104,0,1,0,0,0,0,5.333,2.667,15,tinggi
2026-05-20 00:00:00,2026-05-20 23:23:40,2026-05-20 23:33:32,921,30,253.305,15,0,1,0,0,0,15,7.667,15,tinggi
2026-05-20 00:00:00,2026-05-20 23:33:41,2026-05-20 23:43:32,922,30,250.504,30,15,0,1,0,0,25,12.667,0,tinggi
2026-05-20 00:00:00,2026-05-20 23:43:40,2026-05-20 23:53:33,923,7,52.8,30,30,15,0,1,0,22.333,13.833,-23,tinggi
2026-05-21 00:00:00,2026-05-20 23:53:40,2026-05-21 00:03:33,924,7,59.8,7,30,30,15,0,1,14.667,14.833,0,tinggi
2026-05-21 00:00:00,2026-05-21 00:03:41,2026-05-21 00:13:33,925,20,168.901,7,7,30,30,15,0,11.333,18.167,13,tinggi
2026-05-21 00:00:00,2026-05-21 00:13:39,2026-05-21 00:23:32,926,16,136.305,20,7,7,30,30,15,14.333,18.333,-4,tinggi
2026-05-21 00:00:00,2026-05-21 00:23:40,2026-05-21 00:33:32,927,0,0,16,20,7,7,30,30,12,13.333,-16,rendah
2026-05-21 00:00:00,2026-05-21 00:33:39,2026-05-21 00:43:32,928,0,0,0,16,20,7,7,30,5.333,8.333,0,rendah
2026-05-21 00:00:00,2026-05-21 00:43:38,2026-05-21 00:53:33,929,0,0,0,0,16,20,7,7,0,7.167,0,rendah
2026-05-21 00:00:00,2026-05-21 00:53:41,2026-05-21 01:03:33,930,0,0,0,0,0,16,20,7,0,6,0,rendah
2026-05-21 00:00:00,2026-05-21 01:03:41,2026-05-21 01:13:33,931,0,0,0,0,0,0,16,20,0,2.667,0,rendah
2026-05-21 00:00:00,2026-05-21 01:13:40,2026-05-21 01:23:33,932,0,0,0,0,0,0,0,16,0,0,0,rendah
2026-05-21 00:00:00,2026-05-21 01:23:40,2026-05-21 01:33:33,933,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-21 00:00:00,2026-05-21 01:33:39,2026-05-21 01:43:33,934,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-21 00:00:00,2026-05-21 01:43:41,2026-05-21 01:53:33,935,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-21 00:00:00,2026-05-21 01:53:40,2026-05-21 02:03:33,936,1,6.4,0,0,0,0,0,0,0.333,0.167,1,sedang
2026-05-21 00:00:00,2026-05-21 02:03:40,2026-05-21 02:13:33,937,0,0,1,0,0,0,0,0,0.333,0.167,-1,rendah
2026-05-21 00:00:00,2026-05-21 02:13:39,2026-05-21 02:23:33,938,1,8.6,0,1,0,0,0,0,0.667,0.333,1,sedang
2026-05-21 00:00:00,2026-05-21 02:23:39,2026-05-21 02:33:33,939,0,0,1,0,1,0,0,0,0.333,0.333,-1,rendah
2026-05-21 00:00:00,2026-05-21 02:33:41,2026-05-21 02:43:33,940,0,0,0,1,0,1,0,0,0.333,0.333,0,rendah
2026-05-21 00:00:00,2026-05-21 02:43:39,2026-05-21 02:53:33,941,19,162.4,0,0,1,0,1,0,6.333,3.5,19,tinggi
2026-05-21 00:00:00,2026-05-21 02:53:41,2026-05-21 03:03:33,942,19,157.2,19,0,0,1,0,1,12.667,6.5,0,tinggi
2026-05-21 00:00:00,2026-05-21 03:03:45,2026-05-21 03:13:33,943,19,176.169,19,19,0,0,1,0,19,9.667,0,tinggi
2026-05-21 00:00:00,2026-05-21 03:13:46,2026-05-21 03:23:33,944,11,93.7,19,19,19,0,0,1,16.333,11.333,-8,tinggi
2026-05-21 00:00:00,2026-05-21 03:23:40,2026-05-21 03:33:33,945,1,8.5,11,19,19,19,0,0,10.333,11.5,-10,sedang
2026-05-21 00:00:00,2026-05-21 03:33:45,2026-05-21 03:43:33,946,18,151.002,1,11,19,19,19,0,10,14.5,17,tinggi
2026-05-21 00:00:00,2026-05-21 03:43:43,2026-05-21 03:53:33,947,2,17.1,18,1,11,19,19,19,7,11.667,-16,sedang
2026-05-21 00:00:00,2026-05-21 03:53:41,2026-05-21 04:03:33,948,1,8.5,2,18,1,11,19,19,7,8.667,-1,sedang
2026-05-21 00:00:00,2026-05-21 04:03:40,2026-05-21 04:13:34,949,0,0,1,2,18,1,11,19,1,5.5,-1,rendah
2026-05-21 00:00:00,2026-05-21 04:13:40,2026-05-21 04:23:34,950,0,0,0,1,2,18,1,11,0.333,3.667,0,rendah
2026-05-21 00:00:00,2026-05-21 04:23:39,2026-05-21 04:33:34,951,0,0,0,0,1,2,18,1,0,3.5,0,rendah
2026-05-21 00:00:00,2026-05-21 04:33:47,2026-05-21 04:43:34,952,0,0,0,0,0,1,2,18,0,0.5,0,rendah
2026-05-21 00:00:00,2026-05-21 04:43:45,2026-05-21 04:53:34,953,0,0,0,0,0,0,1,2,0,0.167,0,rendah
2026-05-21 00:00:00,2026-05-21 04:53:40,2026-05-21 05:03:34,954,0,0,0,0,0,0,0,1,0,0,0,rendah
2026-05-21 00:00:00,2026-05-21 05:03:39,2026-05-21 05:13:34,955,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-21 00:00:00,2026-05-21 05:13:40,2026-05-21 05:23:34,956,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-21 00:00:00,2026-05-21 05:23:41,2026-05-21 05:33:34,957,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-21 00:00:00,2026-05-21 05:33:41,2026-05-21 05:43:34,958,21,179.405,0,0,0,0,0,0,7,3.5,21,tinggi
2026-05-21 00:00:00,2026-05-21 05:43:41,2026-05-21 05:53:34,959,27,227.102,21,0,0,0,0,0,16,8,6,tinggi
